 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo	 agglo_lib	 annee	 mois	 pue	 fm	 cap	 pue_sp	cap_sp	 nbre_enquete_sp	 esp	 esp_lib	 eco_lib	 li	 xi	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	27	77.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	28	23.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	30	40.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	37	16	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	39	8.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	41	41.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	42	21	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	43	58.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	44	114.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	45	35.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	46	58.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	47	16	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	4.269	1359.3	27	HFO	Hydrocynus forskahlii	Continentale occasionnelle	48	4.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.229	72.9	4	HYB	Hydrocynus brevis	Continentale occasionnelle	43	11.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	21	177.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	22	189.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	23	119	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	24	107.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	25	95.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	26	76.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	27	66.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	28	13.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	31	3.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	46	13.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	47	9.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	48	14.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	2.187	696.4	26	LCO	Labeo coubie	Continentale occasionnelle	50	5.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	10	15.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	14	28.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	15	13.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	16	149.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	17	147.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	18	191.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	19	211.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	20	301.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	21	182.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	22	188.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	23	188.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	24	103.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	25	127.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	26	83.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	27	85.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	28	206.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	29	50.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	30	129.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	31	96.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	32	45.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	33	39.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	34	13.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	37	8.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	38	8.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	39	11	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	40	50.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	42	8.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	43	8.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	44	11	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	45	13.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	46	13.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.891	602.1	31	LNI	Lates niloticus	Continentale occasionnelle	48	2.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.187	59.5	6	LSE	Labeo senegalensis	Continentale	26	37.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.187	59.5	6	LSE	Labeo senegalensis	Continentale	27	12.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.187	59.5	6	LSE	Labeo senegalensis	Continentale	29	12.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.187	59.5	6	LSE	Labeo senegalensis	Continentale	30	37.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.187	59.5	6	LSE	Labeo senegalensis	Continentale	33	6.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	20	25.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	22	25.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	23	25.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	24	25.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	33	8.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	36	8.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	38	4.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	39	8.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	41	38	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	42	21.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	43	29.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	45	12.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	46	16.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	48	33.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	49	16.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	50	16.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.449	143	14	MDE	Mormyrops deliciosus	Continentale	51	4.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.033	10.5	2	MEL	Malapterurus electricus	Continentale occasionnelle	29	25.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	11	23.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	17	5.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	23	11.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	24	5.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	25	14.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	26	43.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	27	5.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	28	20.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	29	37.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	30	17.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	31	86.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	32	95.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	33	95.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	35	37.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	36	43.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	37	14.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	41	5.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	45	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	46	5.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	58	17.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	66	8.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	69	5.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	1.031	328.3	25	MRU	Mormyrus rume	Continentale occasionnelle	87	14.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.028	8.9	5	RSE	Raiamas senegalensis	Continentale	15	8.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.028	8.9	5	RSE	Raiamas senegalensis	Continentale	16	33.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.028	8.9	5	RSE	Raiamas senegalensis	Continentale	17	25.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.001	0.3	1	SCH	Schilbe spp.	Continentale	15	11	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	11	6.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	12	4.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	13	70.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	14	152.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	15	507.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	16	604.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	17	759.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	18	897.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	19	780.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	20	596.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	21	361	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	22	340.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	23	146.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	24	97.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	25	38.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	26	185	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	27	19.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	28	29.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	29	78.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	31	55.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	33	19.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	34	9.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	35	19.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	36	9.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.369	1072.8	17	SGA	Sarotherodon galilaeus	Continentale	37	9.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.026	8.3	7	SIN	Schilbe intermedius	Continentale à affinité estuarienne	14	11.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.026	8.3	7	SIN	Schilbe intermedius	Continentale à affinité estuarienne	15	46.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.026	8.3	7	SIN	Schilbe intermedius	Continentale à affinité estuarienne	16	46.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.026	8.3	7	SIN	Schilbe intermedius	Continentale à affinité estuarienne	17	23.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	0.026	8.3	7	SIN	Schilbe intermedius	Continentale à affinité estuarienne	19	35.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	10	55.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	11	27.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	12	263.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	13	139.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	14	449.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	15	564.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	16	982.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	17	1259.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	18	1186.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	19	1282.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	20	925.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	21	201.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	7	25.237	318.42	8036	3.089	983.6	30	SOC	Synodontis ocellifer	Continentale	22	138.9	
