numero	 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo_lib	 iddeb	 up	 dbq_an	 dbq_mois	 dbq_date	 type_engin	 engin
1528	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1528	1032	2003	2	2003-02-15	PLA6	26674
1528	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1528	1032	2003	2	2003-02-15	FMMO35	26670
1529	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1529	1035	2003	2	2003-02-15	PLA4	26678
1529	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1529	1035	2003	2	2003-02-15	FMMO55	26677
1529	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1529	1035	2003	2	2003-02-15	FMMO35	26675
1529	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1529	1035	2003	2	2003-02-15	FMMO45	26676
1530	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1530	1033	2003	2	2003-02-15	FMDO30	26679
1530	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1530	1033	2003	2	2003-02-15	FMDO50	26681
1530	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1530	1033	2003	2	2003-02-15	FMMO35	26682
1530	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1530	1033	2003	2	2003-02-15	FMDO35	26680
1531	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1531	1034	2003	2	2003-02-15	PLA4	26685
1531	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1531	1034	2003	2	2003-02-15	FMDO30	26684
1531	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1531	1034	2003	2	2003-02-15	FMMO55	26683
1532	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1532	33	2003	2	2003-02-16	FMMO45	26688
1532	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1532	33	2003	2	2003-02-16	FMMO55	26686
1532	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1532	33	2003	2	2003-02-16	PLA4	26689
1532	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1532	33	2003	2	2003-02-16	FMMO50	26687
1533	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1533	1033	2003	2	2003-02-16	FMDO50	26692
1533	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1533	1033	2003	2	2003-02-16	FMMO35	26693
1533	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1533	1033	2003	2	2003-02-16	FMDO35	26691
1533	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1533	1033	2003	2	2003-02-16	FMDO30	26690
1534	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1534	1474	2003	2	2003-02-16	FMMO30	26694
1534	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1534	1474	2003	2	2003-02-16	FMMO45	26696
1534	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1534	1474	2003	2	2003-02-16	PLA6	26697
1534	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1534	1474	2003	2	2003-02-16	FMMO50	26695
1535	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1535	1474	2003	2	2003-02-18	FMMO45	26700
1535	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1535	1474	2003	2	2003-02-18	FMMO30	26698
1535	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1535	1474	2003	2	2003-02-18	FMMO55	26701
1535	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1535	1474	2003	2	2003-02-18	FMMO50	26699
1535	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1535	1474	2003	2	2003-02-18	PLA	26702
1536	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1536	33	2003	2	2003-02-18	FMMO50	26704
1536	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1536	33	2003	2	2003-02-18	FMMO55	26703
1536	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1536	33	2003	2	2003-02-18	PLA4	26706
1536	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1536	33	2003	2	2003-02-18	FMMO45	26705
1537	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1537	31	2003	2	2003-02-18	FMDO30	26707
1537	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1537	31	2003	2	2003-02-18	FMDO45	26708
1538	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1538	1032	2003	2	2003-02-18	FMMO55	26712
1538	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1538	1032	2003	2	2003-02-18	FMMO35	26711
1538	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1538	1032	2003	2	2003-02-18	FMMO50	26710
1538	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1538	1032	2003	2	2003-02-18	FMMO45	26709
1538	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1538	1032	2003	2	2003-02-18	PLA6	26713
1539	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1539	1034	2003	2	2003-02-18	FMMO55	26714
1539	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1539	1034	2003	2	2003-02-18	FMDO30	26715
1539	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1539	1034	2003	2	2003-02-18	PLA4	26716
1540	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1540	1473	2003	2	2003-02-19	SENNE	26717
1541	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1541	1032	2003	2	2003-02-19	FMMO35	26720
1541	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1541	1032	2003	2	2003-02-19	FMMO45	26719
1541	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1541	1032	2003	2	2003-02-19	PLA6	26722
1541	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1541	1032	2003	2	2003-02-19	FMMO55	26721
1541	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1541	1032	2003	2	2003-02-19	FMMO50	26718
1542	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1542	33	2003	2	2003-02-19	FMMO50	26723
1542	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1542	33	2003	2	2003-02-19	FMMO45	26725
1542	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1542	33	2003	2	2003-02-19	PLA4	26726
1542	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1542	33	2003	2	2003-02-19	FMMO55	26724
1543	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1543	1034	2003	2	2003-02-19	FMDO30	26728
1543	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1543	1034	2003	2	2003-02-19	FMMO55	26727
1543	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1543	1034	2003	2	2003-02-19	PLA4	26729
1544	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1544	2454	2003	2	2003-02-19	FMDO45	26733
1544	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1544	2454	2003	2	2003-02-19	FMMO45	26732
1544	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1544	2454	2003	2	2003-02-19	FMDO30	26731
1544	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1544	2454	2003	2	2003-02-19	FMMO55	26730
1545	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1545	31	2003	2	2003-02-19	FMDO45	26735
1545	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1545	31	2003	2	2003-02-19	FMDO30	26734
1546	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1546	1032	2003	2	2003-02-20	FMMO35	26736
1546	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1546	1032	2003	2	2003-02-20	FMMO55	26737
1546	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1546	1032	2003	2	2003-02-20	PLA6	26740
1546	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1546	1032	2003	2	2003-02-20	FMMO45	26739
1546	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1546	1032	2003	2	2003-02-20	FMMO50	26738
1547	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1547	33	2003	2	2003-02-20	FMCL55	26741
1548	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1548	2455	2003	2	2003-02-20	SENNE	26742
1549	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1549	2454	2003	2	2003-02-20	FMMO45	26744
1549	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1549	2454	2003	2	2003-02-20	FMMO55	26743
1549	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1549	2454	2003	2	2003-02-20	FMDO30	26745
1549	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1549	2454	2003	2	2003-02-20	FMDO45	26746
1550	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1550	1474	2003	2	2003-02-20	FMMO35	26749
1550	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1550	1474	2003	2	2003-02-20	PLA4	26750
1550	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1550	1474	2003	2	2003-02-20	FMMO55	26747
1550	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1550	1474	2003	2	2003-02-20	FMMO45	26748
1551	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1551	1035	2003	2	2003-02-20	FMMO55	26751
1551	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1551	1035	2003	2	2003-02-20	FMMO45	26752
1551	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1551	1035	2003	2	2003-02-20	PLA4	26754
